Geneid,Genename,MDD.dACC.log2FoldChange,MDD.dACC.padj
ENSG00000168061,SAC3D1,-0.09923124,0.61853032
ENSG00000211456,SACM1L,0.009790447,0.980898303
ENSG00000151835,SACS,-0.012753333,0.978706894
ENSG00000142230,SAE1,-0.026881858,0.899373046
ENSG00000160633,SAFB,0.021617863,0.85526192
ENSG00000130254,SAFB2,0.034268313,0.90589011
ENSG00000103449,SALL1,-0.228203582,0.227849104
ENSG00000165821,SALL2,-0.176311386,0.315601905
ENSG00000256463,SALL3,-0.367044508,0.261701668
ENSG00000141858,SAMD1,-0.091396918,0.617112851
ENSG00000130590,SAMD10,-0.02687833,0.936109252
ENSG00000187634,SAMD11,0.032429827,0.971911031
ENSG00000177570,SAMD12,0.04054266,0.909876728
ENSG00000167100,SAMD14,0.055501123,0.836662923
ENSG00000100583,SAMD15,-0.042915828,0.867568055
ENSG00000020577,SAMD4A,0.001029871,0.99750243
ENSG00000179134,SAMD4B,0.027564379,0.924746873
ENSG00000203727,SAMD5,-0.149597527,0.408464482
ENSG00000156671,SAMD8,0.017801107,0.934777708
ENSG00000205413,SAMD9,-0.436704489,0.078318207
ENSG00000177409,SAMD9L,-0.247059272,0.47836869
ENSG00000101347,SAMHD1,0.010242474,0.982906832
ENSG00000100347,SAMM50,-0.055944287,0.47836869
ENSG00000155307,SAMSN1,-0.165054427,0.837879145
ENSG00000136715,SAP130,-0.012095563,0.940470578
ENSG00000150459,SAP18,-0.097841713,0.343362862
ENSG00000164105,SAP30,0.000662131,0.996930705
ENSG00000161526,SAP30BP,0.040314124,0.708428711
ENSG00000164576,SAP30L,-0.086988805,0.253161451
ENSG00000186193,SAPCD2,-0.174735507,0.59902167
ENSG00000079332,SAR1A,-0.046833506,0.742409112
ENSG00000152700,SAR1B,-0.081294366,0.385614882
ENSG00000133872,SARAF,-0.021887074,0.953215494
ENSG00000123453,SARDH,-0.047545711,0.90120562
ENSG00000004139,SARM1,0.009597932,0.969357765
ENSG00000205323,SARNP,-0.038694961,0.932890202
ENSG00000031698,SARS,0.032702104,0.913315431
ENSG00000104835,SARS2,0.051685249,0.861336395
ENSG00000175467,SART1,-0.028075558,0.846972101
ENSG00000075856,SART3,0.061496813,0.371833586
ENSG00000111961,SASH1,-0.149096701,0.637446433
ENSG00000122122,SASH3,-0.056847215,0.947289849
ENSG00000156876,SASS6,-0.079961277,0.815567152
ENSG00000130066,SAT1,0.027295319,0.965507507
ENSG00000141504,SAT2,-0.079435226,0.58883567
ENSG00000182568,SATB1,-0.009728611,0.972636477
ENSG00000119042,SATB2,-0.006401173,0.975994777
ENSG00000184788,SATL1,0.26086192,0.47836869
ENSG00000151748,SAV1,-0.053463415,0.638234411
ENSG00000188659,SAXO2,-0.124428295,0.71709961
ENSG00000112167,SAYSD1,-0.029167768,0.889409624
ENSG00000126524,SBDS,-0.064728057,0.738866298
ENSG00000100241,SBF1,0.095180096,0.321103828
ENSG00000133812,SBF2,0.043355683,0.773516755
ENSG00000188322,SBK1,-0.061706947,0.825027075
ENSG00000139697,SBNO1,-0.042619248,0.83971747
ENSG00000064932,SBNO2,0.487583662,0.023243257
ENSG00000164764,SBSPON,-0.045033073,0.932905152
ENSG00000109929,SC5D,-0.114044096,0.65644792
ENSG00000126461,SCAF1,0.034819414,0.832220349
ENSG00000139218,SCAF11,-0.079686566,0.618109163
ENSG00000156304,SCAF4,-0.022241439,0.875685638
ENSG00000213079,SCAF8,-0.051285695,0.258889843
ENSG00000173611,SCAI,-0.021124529,0.971851309
ENSG00000085365,SCAMP1,-0.062838953,0.885714702
ENSG00000140497,SCAMP2,-0.08026668,0.728787498
ENSG00000116521,SCAMP3,-0.05340508,0.560984167
ENSG00000227500,SCAMP4,-0.066825508,0.742906837
ENSG00000198794,SCAMP5,0.055966116,0.736872449
ENSG00000171222,SCAND1,0.003382002,0.993469394
ENSG00000114650,SCAP,0.006553021,0.976752547
ENSG00000140386,SCAPER,-0.011726348,0.942022603
ENSG00000168077,SCARA3,0.142718021,0.72777446
ENSG00000168079,SCARA5,-0.097898427,0.886587605
ENSG00000073060,SCARB1,0.034802588,0.928402514
ENSG00000138760,SCARB2,-0.050703425,0.781481814
ENSG00000074660,SCARF1,0.068300379,0.875510211
ENSG00000244486,SCARF2,0.012170249,0.978491188
ENSG00000214279,SCART1,0.141428291,0.669072966
ENSG00000143653,SCCPDH,-0.035534833,0.909346704
ENSG00000099194,SCD,-0.264238941,0.266984868
ENSG00000145284,SCD5,-0.092194673,0.310472199
ENSG00000092108,SCFD1,-0.051576004,0.840649925
ENSG00000184178,SCFD2,-0.006526745,0.978108922
ENSG00000171951,SCG2,0.052103794,0.934777708
ENSG00000104112,SCG3,-0.109523908,0.322999566
ENSG00000166922,SCG5,0.022870961,0.976752547
ENSG00000205209,SCGB2B2,0.121696585,0.717011206
ENSG00000161055,SCGB3A1,0.054990342,0.959577168
ENSG00000079689,SCGN,-0.072507257,0.936686059
ENSG00000151967,SCHIP1,0.160695058,0.078758705
ENSG00000161929,SCIMP,-0.007387314,0.989641638
ENSG00000151466,SCLT1,-0.127469018,0.278580773
ENSG00000132330,SCLY,0.101777868,0.606962841
ENSG00000010803,SCMH1,-0.001535535,0.99514843
ENSG00000047634,SCML1,0.046326031,0.906969685
ENSG00000102098,SCML2,-0.060464847,0.838131823
ENSG00000144285,SCN1A,-0.026662748,0.963491963
ENSG00000105711,SCN1B,-0.030908143,0.9455997
ENSG00000136531,SCN2A,0.058230802,0.92521916
ENSG00000149575,SCN2B,0.027646631,0.919174647
ENSG00000153253,SCN3A,-0.001559008,0.99643623
ENSG00000166257,SCN3B,0.062669821,0.885150715
ENSG00000177098,SCN4B,0.063269056,0.72777446
ENSG00000183873,SCN5A,-0.160006848,0.501066613
ENSG00000136546,SCN7A,0.036523701,0.953309728
ENSG00000196876,SCN8A,0.069425984,0.815885504
ENSG00000169432,SCN9A,0.06397162,0.806448284
ENSG00000163156,SCNM1,-0.051027489,0.775060722
ENSG00000162572,SCNN1D,0.056563489,0.868578138
ENSG00000133028,SCO1,0.004734832,0.984949147
ENSG00000130489,SCO2,0.012772938,0.976826951
ENSG00000153130,SCOC,-0.063954814,0.918572301
ENSG00000116171,SCP2,-0.081990794,0.316640621
ENSG00000121064,SCPEP1,0.048240638,0.775033857
ENSG00000164106,SCRG1,-0.110751735,0.503096342
ENSG00000180900,SCRIB,-0.00397585,0.993469394
ENSG00000136193,SCRN1,-0.060728206,0.552823499
ENSG00000141295,SCRN2,0.029505619,0.913682996
ENSG00000144306,SCRN3,-0.079023135,0.58840056
ENSG00000261678,SCRT1,-0.061257692,0.842047677
ENSG00000215397,SCRT2,0.235030991,0.591175278
ENSG00000070031,SCT,0.375914331,0.152720545
ENSG00000159307,SCUBE1,-0.158492828,0.633523491
ENSG00000175356,SCUBE2,-0.033750715,0.92073168
ENSG00000146197,SCUBE3,-0.019835701,0.963491963
ENSG00000260428,SCX,0.266674952,0.218906223
ENSG00000142186,SCYL1,0.04504075,0.708184211
ENSG00000136021,SCYL2,-0.019713102,0.956830649
ENSG00000000457,SCYL3,0.02472797,0.905005253
ENSG00000198301,SDAD1,-0.010556243,0.975994777
ENSG00000115884,SDC1,0.081515703,0.832220349
ENSG00000169439,SDC2,-0.039343468,0.925355197
ENSG00000162512,SDC3,-0.085719262,0.737172847
ENSG00000124145,SDC4,-0.023651888,0.981243871
ENSG00000137575,SDCBP,-0.039116007,0.875256562
ENSG00000125775,SDCBP2,0.117391897,0.424606735
ENSG00000054282,SDCCAG8,-0.08052928,0.452676484
ENSG00000143751,SDE2,-0.000440975,0.997707001
ENSG00000132581,SDF2,0.001102524,0.99643623
ENSG00000128228,SDF2L1,0.051126798,0.91568565
ENSG00000078808,SDF4,0.084124697,0.424606735
ENSG00000073578,SDHA,0.029466642,0.90034326
ENSG00000205138,SDHAF1,0.02427541,0.944642069
ENSG00000167985,SDHAF2,-0.001019025,0.996474053
ENSG00000196636,SDHAF3,0.008018706,0.987190521
ENSG00000154079,SDHAF4,0.005768083,0.989641638
ENSG00000117118,SDHB,-0.028042018,0.909056618
ENSG00000143252,SDHC,-0.056119831,0.603172264
ENSG00000204370,SDHD,-0.160682156,0.337240958
ENSG00000146555,SDK1,-0.034781059,0.869541654
ENSG00000069188,SDK2,0.069959667,0.707404771
ENSG00000170786,SDR16C5,0.072520309,0.900755741
ENSG00000100445,SDR39U1,0.030494764,0.909536105
ENSG00000183921,SDR42E2,0.116652325,0.781592455
ENSG00000170426,SDR9C7,0.098979292,0.867568055
ENSG00000135094,SDS,0.280604051,0.433459559
ENSG00000139410,SDSL,-0.034596948,0.956356644
ENSG00000140612,SEC11A,-0.040275092,0.832061819
ENSG00000166562,SEC11C,-0.097806969,0.374413181
ENSG00000157020,SEC13,0.065332738,0.424606735
ENSG00000129657,SEC14L1,0.024818124,0.95698057
ENSG00000100003,SEC14L2,-0.16599289,0.227849104
ENSG00000103184,SEC14L5,0.001112992,0.996462389
ENSG00000214491,SEC14L6,-0.004954909,0.994641253
ENSG00000148396,SEC16A,0.057901853,0.310472199
ENSG00000121542,SEC22A,0.072489906,0.648451238
ENSG00000265808,SEC22B,0.007720362,0.976752547
ENSG00000093183,SEC22C,-0.013003427,0.911502798
ENSG00000100934,SEC23A,-0.010447596,0.982906832
ENSG00000101310,SEC23B,-0.044865665,0.784283583
ENSG00000107651,SEC23IP,0.020541529,0.883811889
ENSG00000113615,SEC24A,0.053702119,0.673517139
ENSG00000138802,SEC24B,-0.050306787,0.620048705
ENSG00000176986,SEC24C,0.021827332,0.835693887
ENSG00000150961,SEC24D,0.153141892,0.411366528
ENSG00000138674,SEC31A,0.006342179,0.975586106
ENSG00000075826,SEC31B,0.113246791,0.517122585
ENSG00000058262,SEC61A1,-0.011107646,0.967088599
ENSG00000065665,SEC61A2,0.022626601,0.946294992
ENSG00000106803,SEC61B,-0.109469287,0.390503573
ENSG00000132432,SEC61G,-0.022359962,0.972102157
ENSG00000008952,SEC62,-0.091685469,0.517274793
ENSG00000025796,SEC63,-0.027235739,0.916098635
ENSG00000187742,SECISBP2,0.049843175,0.615899125
ENSG00000138593,SECISBP2L,-0.047470664,0.798144228
ENSG00000085415,SEH1L,0.010556291,0.980570389
ENSG00000071537,SEL1L,0.005841988,0.989641638
ENSG00000091490,SEL1L3,-0.0377545,0.867568055
ENSG00000007908,SELE,1.55360441,0.021419409
ENSG00000143416,SELENBP1,-0.107594347,0.793283166
ENSG00000183291,SELENOF,-0.054464713,0.83266933
ENSG00000211450,SELENOH,0.024407196,0.904780191
ENSG00000138018,SELENOI,0.037015449,0.952019212
ENSG00000113811,SELENOK,-0.130009994,0.301273111
ENSG00000198832,SELENOM,0.025249412,0.918111168
ENSG00000162430,SELENON,-0.02231586,0.962311893
ENSG00000073169,SELENOO,0.114827471,0.291685031
ENSG00000250722,SELENOP,-0.271572278,0.253161451
ENSG00000131871,SELENOS,-0.083731506,0.56499273
ENSG00000198843,SELENOT,-0.105848608,0.699190226
ENSG00000178980,SELENOW,-0.048597312,0.700169785
ENSG00000188404,SELL,0.536554209,0.158066239
ENSG00000174175,SELP,0.755970768,0.004816581
ENSG00000110876,SELPLG,-0.329633569,0.4727504
ENSG00000127922,SEM1,-0.044413662,0.815885504
ENSG00000075213,SEMA3A,0.081035012,0.783588632
ENSG00000012171,SEMA3B,-0.019799088,0.977819434
ENSG00000075223,SEMA3C,0.028792886,0.962311893
ENSG00000153993,SEMA3D,0.087148646,0.769950602
ENSG00000170381,SEMA3E,0.03501312,0.971806733
ENSG00000001617,SEMA3F,0.201495679,0.748679585
ENSG00000010319,SEMA3G,-0.316836196,0.480650963
ENSG00000196189,SEMA4A,-0.089187149,0.708235636
ENSG00000185033,SEMA4B,0.125641357,0.648889756
ENSG00000168758,SEMA4C,0.097322084,0.492435113
ENSG00000187764,SEMA4D,-0.056835051,0.773214741
ENSG00000135622,SEMA4F,0.143552443,0.123180634
ENSG00000095539,SEMA4G,-0.00454363,0.989641638
ENSG00000112902,SEMA5A,-0.055192605,0.741900176
ENSG00000082684,SEMA5B,0.03844021,0.910623059
ENSG00000092421,SEMA6A,-0.066411786,0.724638521
ENSG00000167680,SEMA6B,0.091484946,0.492733344
ENSG00000143434,SEMA6C,0.071418027,0.608485463
ENSG00000137872,SEMA6D,-0.001965534,0.993469394
ENSG00000138623,SEMA7A,0.051206626,0.872070798
ENSG00000079387,SENP1,-0.044283606,0.793072324
ENSG00000163904,SENP2,-0.003400538,0.989641638
ENSG00000161956,SENP3,0.014734118,0.933156111
ENSG00000119231,SENP5,0.035327115,0.792734651
ENSG00000112701,SENP6,-0.057496627,0.708216184
ENSG00000138468,SENP7,-0.047118973,0.835065686
ENSG00000166192,SENP8,0.011065819,0.970214743
ENSG00000086475,SEPHS1,-0.08201046,0.371833586
ENSG00000179918,SEPHS2,0.071322353,0.765147958
ENSG00000109618,SEPSECS,-0.072222076,0.760087132
ENSG00000122335,SERAC1,0.035259543,0.906969685
ENSG00000142864,SERBP1,-0.080822505,0.245416317
ENSG00000205572,SERF1B,-0.124503318,0.83266933
ENSG00000140264,SERF2,-0.060983071,0.684332443
ENSG00000129158,SERGEF,0.013593321,0.92073168
ENSG00000183569,SERHL2,0.078949667,0.698556286
ENSG00000111897,SERINC1,-0.018097661,0.975994777
ENSG00000132824,SERINC3,-0.049529409,0.849499807
ENSG00000164300,SERINC5,-0.046242287,0.882104544
ENSG00000120742,SERP1,-0.034306175,0.892532914
ENSG00000151778,SERP2,0.028940604,0.902578717
ENSG00000197249,SERPINA1,0.50540402,0.525884095
ENSG00000140093,SERPINA10,0.184961251,0.389459056
ENSG00000021355,SERPINB1,0.349819381,0.17995531
ENSG00000124570,SERPINB6,-0.013643723,0.978718921
ENSG00000166401,SERPINB8,0.161052106,0.583832259
ENSG00000170542,SERPINB9,0.103310487,0.58840056
ENSG00000099937,SERPIND1,0.044425919,0.904936365
ENSG00000106366,SERPINE1,0.210359438,0.886503167
ENSG00000135919,SERPINE2,-0.006568771,0.98534796
ENSG00000253309,SERPINE3,0.090107604,0.838627458
ENSG00000132386,SERPINF1,0.031274667,0.941517886
ENSG00000167711,SERPINF2,0.025725666,0.971806733
ENSG00000149131,SERPING1,0.153790802,0.566252853
ENSG00000149257,SERPINH1,0.308240978,0.690107838
ENSG00000163536,SERPINI1,0.02065117,0.979527064
ENSG00000197019,SERTAD1,0.238388118,0.66123333
ENSG00000179833,SERTAD2,0.15226473,0.531885354
ENSG00000167565,SERTAD3,-0.015814624,0.981243871
ENSG00000082497,SERTAD4,-0.199446099,0.529573117
ENSG00000180440,SERTM1,0.046000786,0.956445364
ENSG00000080546,SESN1,0.061780407,0.777358841
ENSG00000130766,SESN2,0.057805214,0.873773021
ENSG00000149212,SESN3,-0.071961021,0.708428711
ENSG00000187231,SESTD1,-0.025790906,0.913682996
ENSG00000119335,SET,-0.113923367,0.08255787
ENSG00000152217,SETBP1,-0.018437531,0.924746873
ENSG00000099381,SETD1A,-0.030622845,0.893570188
ENSG00000139718,SETD1B,-0.048009384,0.772767143
ENSG00000181555,SETD2,-0.047639408,0.58840056
ENSG00000183576,SETD3,-0.100544703,0.062746663
ENSG00000185917,SETD4,-0.00986774,0.965884604
ENSG00000168137,SETD5,0.044340732,0.746194287
ENSG00000103037,SETD6,-0.019361128,0.92073168
ENSG00000145391,SETD7,-0.04839415,0.71621249
ENSG00000155542,SETD9,0.038841231,0.950946296
ENSG00000143379,SETDB1,0.008690756,0.970794569
ENSG00000136169,SETDB2,0.06221768,0.678890341
ENSG00000170364,SETMAR,-0.014525016,0.949364761
ENSG00000107290,SETX,-0.036474082,0.777358841
ENSG00000063015,SEZ6,0.023236778,0.934777708
ENSG00000100095,SEZ6L,-0.019415008,0.966295619
ENSG00000174938,SEZ6L2,0.036952496,0.942135332
ENSG00000168066,SF1,-0.02720409,0.774298735
ENSG00000099995,SF3A1,-0.050030008,0.490949263
ENSG00000104897,SF3A2,0.000454657,0.998054541
ENSG00000183431,SF3A3,-0.053956464,0.465568357
ENSG00000115524,SF3B1,-0.034254771,0.709093165
ENSG00000087365,SF3B2,0.013530136,0.921355722
ENSG00000189091,SF3B3,0.046819445,0.678384837
ENSG00000143368,SF3B4,-0.01443737,0.944272173
ENSG00000169976,SF3B5,-0.065799809,0.700169785
ENSG00000115128,SF3B6,-0.113540967,0.524845011
ENSG00000198089,SFI1,0.130657599,0.259320811
ENSG00000163935,SFMBT1,-0.02217611,0.903361653
ENSG00000198879,SFMBT2,-0.022167069,0.925213468
ENSG00000175793,SFN,0.542720061,0.733993583
ENSG00000116560,SFPQ,-0.055367575,0.490949263
ENSG00000156384,SFR1,-0.028344579,0.953309728
ENSG00000104332,SFRP1,-0.320798637,0.051546069
ENSG00000145423,SFRP2,-0.018109421,0.979527064
ENSG00000106483,SFRP4,0.009325454,0.994922909
ENSG00000120057,SFRP5,-0.016503392,0.980898303
ENSG00000061936,SFSWAP,-0.057498856,0.766185767
ENSG00000198818,SFT2D1,-0.043066318,0.820690703
ENSG00000213064,SFT2D2,0.051987703,0.840697158
ENSG00000122852,SFTPA1,0.365246282,0.259132896
ENSG00000185303,SFTPA2,0.412808143,0.187921669
ENSG00000168484,SFTPC,0.01237095,0.985141131
ENSG00000133661,SFTPD,0.07273852,0.803430244
ENSG00000164466,SFXN1,-0.002311261,0.993469394
ENSG00000156398,SFXN2,0.079330027,0.711199101
ENSG00000107819,SFXN3,0.066614256,0.405345653
ENSG00000183605,SFXN4,-0.05595856,0.603718692
ENSG00000144040,SFXN5,-0.207147295,0.432258727
ENSG00000108823,SGCA,-0.205486404,0.642332555
ENSG00000163069,SGCB,-0.056817444,0.593875236
ENSG00000170624,SGCD,-0.035865775,0.890430567
ENSG00000127990,SGCE,-0.053353032,0.599888457
ENSG00000102683,SGCG,0.006325446,0.993469394
ENSG00000185053,SGCZ,-0.046702523,0.879123343
ENSG00000176476,SGF29,0.133479613,0.442039684
ENSG00000118473,SGIP1,0.031964908,0.897506381
ENSG00000118515,SGK1,-0.010956377,0.982906832
ENSG00000101049,SGK2,0.000615345,0.998998885
ENSG00000104205,SGK3,-0.129272696,0.645019932
ENSG00000198964,SGMS1,-0.119849338,0.266984868
ENSG00000164023,SGMS2,-0.082969553,0.771887663
ENSG00000163535,SGO2,0.074496327,0.878621492
ENSG00000166224,SGPL1,-0.085671345,0.590278087
ENSG00000126821,SGPP1,-0.014754558,0.969215684
ENSG00000163082,SGPP2,0.146750206,0.177295019
ENSG00000181523,SGSH,0.162610201,0.133207974
ENSG00000167037,SGSM1,0.086330109,0.574909073
ENSG00000141258,SGSM2,0.058062776,0.670453008
ENSG00000100359,SGSM3,0.082700593,0.478478587
ENSG00000104969,SGTA,0.046576632,0.707605071
ENSG00000197860,SGTB,-0.05788653,0.894429832
ENSG00000178188,SH2B1,0.009747453,0.968453229
ENSG00000160999,SH2B2,0.104478004,0.704579704
ENSG00000111252,SH2B3,-0.010290748,0.977400972
ENSG00000198574,SH2D1B,0.331349287,0.316640621
ENSG00000095370,SH2D3C,0.061112106,0.732071987
ENSG00000104611,SH2D4A,0.061744175,0.905733351
ENSG00000189410,SH2D5,0.110879828,0.514711741
ENSG00000152292,SH2D6,-0.272092658,0.301273111
ENSG00000183476,SH2D7,0.228856451,0.503096342
ENSG00000185437,SH3BGR,-0.123924955,0.406569247
ENSG00000131171,SH3BGRL,-0.114739131,0.443347253
ENSG00000198478,SH3BGRL2,0.030613687,0.944454728
ENSG00000142669,SH3BGRL3,0.108503528,0.385614882
ENSG00000100092,SH3BP1,-0.114906503,0.708428711
ENSG00000087266,SH3BP2,-0.005707747,0.994922909
ENSG00000130147,SH3BP4,0.027935953,0.962727544
ENSG00000131370,SH3BP5,0.115927796,0.40038565
ENSG00000175137,SH3BP5L,-0.023600238,0.876349899
ENSG00000109686,SH3D19,-0.12145476,0.390503573
ENSG00000214193,SH3D21,0.185398689,0.13232431
ENSG00000141985,SH3GL1,0.008909198,0.977737193
ENSG00000107295,SH3GL2,0.093829511,0.869318263
ENSG00000140600,SH3GL3,-0.075804508,0.65740981
ENSG00000097033,SH3GLB1,0.010072104,0.971009081
ENSG00000148341,SH3GLB2,0.028048823,0.849499807
ENSG00000147010,SH3KBP1,-0.036160926,0.838627458
ENSG00000107957,SH3PXD2A,-0.087370141,0.601105016
ENSG00000174705,SH3PXD2B,-0.0346595,0.950946296
ENSG00000154447,SH3RF1,-0.073889181,0.447842036
ENSG00000156463,SH3RF2,0.091345934,0.875685638
ENSG00000172985,SH3RF3,0.015888217,0.953215494
ENSG00000125089,SH3TC1,0.416334982,0.239302687
ENSG00000169247,SH3TC2,-0.171629558,0.693597794
ENSG00000035115,SH3YL1,-0.026668171,0.867568055
ENSG00000161681,SHANK1,0.054086079,0.832593446
ENSG00000162105,SHANK2,0.051165531,0.784022962
ENSG00000251322,SHANK3,0.031135623,0.915001541
ENSG00000179526,SHARPIN,-0.044051166,0.803430244
ENSG00000107338,SHB,0.082013978,0.779245566
ENSG00000129214,SHBG,-0.006700842,0.992624214
ENSG00000160691,SHC1,0.243274542,0.240420355
ENSG00000129946,SHC2,0.112047896,0.507084328
ENSG00000148082,SHC3,0.021655392,0.919272218
ENSG00000185634,SHC4,-0.019819205,0.966291909
ENSG00000171241,SHCBP1,-0.286382534,0.282841233
ENSG00000105251,SHD,-0.073476071,0.849127612
ENSG00000169291,SHE,-0.145305596,0.775410667
ENSG00000138606,SHF,0.127555775,0.261701668
ENSG00000164690,SHH,0.165415256,0.385010305
ENSG00000198892,SHISA4,-0.046954931,0.806370848
ENSG00000164054,SHISA5,0.049061978,0.739987401
ENSG00000188803,SHISA6,-0.092507223,0.781592455
ENSG00000187902,SHISA7,0.058088923,0.683588381
ENSG00000234965,SHISA8,0.03708175,0.949017446
ENSG00000237515,SHISA9,0.060547351,0.828375539
ENSG00000138944,SHISAL1,-0.006123454,0.983526705
ENSG00000160410,SHKBP1,-0.02408666,0.959142571
ENSG00000171984,SHLD1,-0.099760766,0.707685707
ENSG00000122376,SHLD2,-0.0632364,0.720630049
ENSG00000253251,SHLD3,0.159756236,0.622900589
ENSG00000176974,SHMT1,0.147580511,0.484170839
ENSG00000182199,SHMT2,-0.053820411,0.739081877
ENSG00000108061,SHOC2,-0.042203341,0.887467004
ENSG00000197417,SHPK,-0.048587021,0.915775763
ENSG00000146414,SHPRH,0.005802471,0.982668047
ENSG00000144736,SHQ1,0.005387983,0.984148499
ENSG00000164403,SHROOM1,-0.143802398,0.622068034
ENSG00000146950,SHROOM2,-0.156849966,0.049272096
ENSG00000138771,SHROOM3,-0.107710697,0.452676484
ENSG00000158352,SHROOM4,-0.102761681,0.817530017
ENSG00000187164,SHTN1,-0.191388132,0.223999871
ENSG00000110013,SIAE,-0.014736496,0.968840869
ENSG00000196470,SIAH1,-0.03926761,0.842332559
ENSG00000181788,SIAH2,0.028117224,0.934777708
ENSG00000215475,SIAH3,0.002738744,0.995755191
ENSG00000072858,SIDT1,0.180169736,0.256208581
ENSG00000149577,SIDT2,0.15318049,0.122465174
ENSG00000185187,SIGIRR,-0.056477247,0.910673796
ENSG00000142512,SIGLEC10,0.216225026,0.654595004
ENSG00000254415,SIGLEC14,0.576170503,0.351295425
ENSG00000197046,SIGLEC15,0.019579269,0.978573429
ENSG00000105366,SIGLEC8,0.052976499,0.964188594
ENSG00000129450,SIGLEC9,0.561722699,0.348366715
ENSG00000147955,SIGMAR1,0.027921504,0.882104544
ENSG00000275993,SIK1B,-0.115798634,0.916098635
ENSG00000170145,SIK2,0.037585571,0.830863562
ENSG00000160584,SIK3,-0.015029928,0.924772208
ENSG00000052723,SIKE1,-0.083168041,0.618627095
