Geneid,Genename,MDD.sgPFC.log2FoldChange,MDD.sgPFC.padj
ENSG00000127528,KLF2,-0.640163741,0.018081
ENSG00000109787,KLF3,-0.000128836,0.999014276
ENSG00000136826,KLF4,-0.493471101,0.101459057
ENSG00000102554,KLF5,0.141930733,0.428912652
ENSG00000067082,KLF6,0.01386297,0.896120566
ENSG00000118263,KLF7,0.205255602,0.003248023
ENSG00000102349,KLF8,0.081542514,0.510973892
ENSG00000119138,KLF9,0.172931699,0.192626705
ENSG00000197776,KLHDC1,0.134130304,0.103273144
ENSG00000128607,KLHDC10,0.101346537,0.42054186
ENSG00000165516,KLHDC2,0.120428455,0.091457201
ENSG00000124702,KLHDC3,-0.092026624,0.27692099
ENSG00000104731,KLHDC4,-0.181416544,0.011834698
ENSG00000162873,KLHDC8A,-0.112942952,0.256465932
ENSG00000185909,KLHDC8B,-0.267501281,0.004377326
ENSG00000162755,KLHDC9,-0.134379312,0.239086357
ENSG00000150361,KLHL1,0.286776189,0.024819155
ENSG00000161594,KLHL10,0.150963815,0.367472664
ENSG00000178502,KLHL11,0.133254228,0.213572115
ENSG00000117153,KLHL12,0.112864459,0.279727794
ENSG00000003096,KLHL13,0.174760346,0.386297616
ENSG00000197705,KLHL14,-0.045056161,0.786465559
ENSG00000174010,KLHL15,0.226311704,0.054098773
ENSG00000187961,KLHL17,-0.340229827,0.058601947
ENSG00000114648,KLHL18,-0.001867489,0.973895346
ENSG00000109466,KLHL2,0.145307255,0.088320936
ENSG00000076321,KLHL20,0.016898375,0.786961699
ENSG00000162413,KLHL21,-0.12973602,0.121121507
ENSG00000099910,KLHL22,-0.133707625,0.008868483
ENSG00000213160,KLHL23,0.132794399,0.099635886
ENSG00000114796,KLHL24,0.098082687,0.258934225
ENSG00000183655,KLHL25,-0.337488294,0.004377326
ENSG00000167487,KLHL26,-0.229431709,0.005557948
ENSG00000179454,KLHL28,0.250856212,0.018358954
ENSG00000119771,KLHL29,-0.169707134,0.036326099
ENSG00000146021,KLHL3,-0.031140097,0.61793119
ENSG00000186231,KLHL32,0.007558224,0.953268706
ENSG00000185915,KLHL34,-0.193837669,0.06691425
ENSG00000149243,KLHL35,-0.154941886,0.084126744
ENSG00000135686,KLHL36,-0.069005183,0.202216458
ENSG00000175946,KLHL38,-0.218727276,0.277447643
ENSG00000102271,KLHL4,0.149297548,0.302543342
ENSG00000239474,KLHL41,0.160086719,0.157436437
ENSG00000087448,KLHL42,0.175828114,0.062247042
ENSG00000109790,KLHL5,-0.010024593,0.925767708
ENSG00000122550,KLHL7,0.120198862,0.310190498
ENSG00000145332,KLHL8,0.166500752,0.084454724
ENSG00000198642,KLHL9,0.178560218,0.159480806
ENSG00000129437,KLK14,-0.318414926,0.137984077
ENSG00000167754,KLK5,-0.241836089,0.243208147
ENSG00000167755,KLK6,-0.189210275,0.466517708
ENSG00000169035,KLK7,0.245776278,0.156468453
ENSG00000164344,KLKB1,-0.157056888,0.41810303
ENSG00000227268,KLLN,-0.007216223,0.941653702
ENSG00000111796,KLRB1,0.277809974,0.142788542
ENSG00000139187,KLRG1,0.08336224,0.386704198
ENSG00000117009,KMO,0.105721847,0.513053693
ENSG00000118058,KMT2A,0.078259051,0.123316848
ENSG00000272333,KMT2B,-0.18063591,0.054600107
ENSG00000055609,KMT2C,-0.002886598,0.985544066
ENSG00000167548,KMT2D,-0.156672004,0.017314205
ENSG00000005483,KMT2E,0.153591776,0.247220145
ENSG00000183955,KMT5A,-0.117317102,0.067639214
ENSG00000110066,KMT5B,0.072924509,0.263438023
ENSG00000133247,KMT5C,-0.312343121,0.033521991
ENSG00000162456,KNCN,-0.070479512,0.483416551
ENSG00000171798,KNDC1,-0.221045828,0.014746674
ENSG00000103550,KNOP1,-0.050103727,0.591888487
ENSG00000128944,KNSTRN,0.210167153,0.031376927
ENSG00000184445,KNTC1,0.238004633,0.018293375
ENSG00000114030,KPNA1,0.196928609,0.016785987
ENSG00000182481,KPNA2,0.192070573,0.04411215
ENSG00000102753,KPNA3,0.277446741,0.016438494
ENSG00000186432,KPNA4,0.242172983,0.019009073
ENSG00000196911,KPNA5,0.268884025,0.069555938
ENSG00000025800,KPNA6,0.123259115,0.043009523
ENSG00000108424,KPNB1,0.151780914,0.018293375
ENSG00000118162,KPTN,-0.244857403,0.011991044
ENSG00000133703,KRAS,0.295592801,0.021874799
ENSG00000133619,KRBA1,-0.257514935,0.062760764
ENSG00000184619,KRBA2,-0.03361875,0.752255176
ENSG00000147121,KRBOX4,0.197093841,0.05554008
ENSG00000172086,KRCC1,0.159434042,0.048091844
ENSG00000131650,KREMEN2,-0.48368298,0.006650409
ENSG00000129347,KRI1,-0.117264787,0.158830041
ENSG00000001631,KRIT1,0.248943427,0.069315251
ENSG00000111615,KRR1,0.335606094,0.005382283
ENSG00000186395,KRT10,0.086585926,0.381751731
ENSG00000128422,KRT17,-0.044011336,0.860640857
ENSG00000213424,KRT222,0.451677242,0.03195477
ENSG00000094796,KRT31,0.046922363,0.838392749
ENSG00000186081,KRT5,-0.365719419,0.086402129
ENSG00000170442,KRT86,-0.287981175,0.008850894
ENSG00000205869,KRTAP5-1,-0.081709259,0.669528611
ENSG00000244411,KRTAP5-7,-0.154070655,0.455031483
ENSG00000254997,KRTAP5-9,0.223064934,0.381087613
ENSG00000163463,KRTCAP2,-0.030505967,0.81979225
ENSG00000157992,KRTCAP3,-0.146077254,0.391902891
ENSG00000141068,KSR1,-0.0810981,0.228874875
ENSG00000171435,KSR2,0.134709379,0.056903718
ENSG00000198841,KTI12,0.015290188,0.882616044
ENSG00000126777,KTN1,0.196533746,0.049378666
ENSG00000105700,KXD1,-0.069341871,0.235303209
ENSG00000174611,KY,-0.094188325,0.27587179
ENSG00000171097,KYAT1,-0.146904025,0.209583226
ENSG00000137944,KYAT3,0.376997359,0.012605943
ENSG00000198910,L1CAM,-0.041997241,0.802280052
ENSG00000087299,L2HGDH,0.179468503,0.017684256
ENSG00000126790,L3HYPDH,0.002249516,0.98169037
ENSG00000185513,L3MBTL1,-0.135771804,0.204687869
ENSG00000100395,L3MBTL2,-0.042979492,0.38995869
ENSG00000198945,L3MBTL3,0.213258252,0.083721997
ENSG00000154655,L3MBTL4,0.076087597,0.159510615
ENSG00000179630,LACC1,0.313567184,0.074704953
ENSG00000103642,LACTB,0.169272897,0.009702897
ENSG00000147592,LACTB2,0.057444325,0.660257198
ENSG00000196976,LAGE3,-0.37795963,0.034427391
ENSG00000167613,LAIR1,0.101963195,0.727145825
ENSG00000101680,LAMA1,-0.097841661,0.529567007
ENSG00000196569,LAMA2,-0.06411582,0.647908164
ENSG00000053747,LAMA3,-0.293561162,0.036995259
ENSG00000112769,LAMA4,-0.200973119,0.186272437
ENSG00000130702,LAMA5,-0.203885574,0.277428924
ENSG00000091136,LAMB1,-0.005197068,0.972355693
ENSG00000172037,LAMB2,-0.342968779,0.019046379
ENSG00000196878,LAMB3,-0.127631008,0.449723592
ENSG00000135862,LAMC1,-0.020935513,0.843825958
ENSG00000050555,LAMC3,-0.53335223,0.002852965
ENSG00000185896,LAMP1,-0.026527801,0.6366787
ENSG00000005893,LAMP2,0.156385563,0.315219893
ENSG00000125869,LAMP5,0.071561753,0.740948113
ENSG00000149357,LAMTOR1,-0.203824636,0.007515933
ENSG00000116586,LAMTOR2,-0.132550615,0.175322641
ENSG00000109270,LAMTOR3,0.193547259,0.098023056
ENSG00000188186,LAMTOR4,-0.322896745,0.021130967
ENSG00000134248,LAMTOR5,0.023060803,0.841705869
ENSG00000115365,LANCL1,0.192457308,0.15617691
ENSG00000132434,LANCL2,-0.063375604,0.619713417
ENSG00000147036,LANCL3,0.344209094,0.077579279
ENSG00000002549,LAP3,0.140859722,0.131808189
ENSG00000068697,LAPTM4A,0.093206351,0.205860214
ENSG00000104341,LAPTM4B,-0.057725414,0.654608959
ENSG00000162511,LAPTM5,0.128065435,0.638662699
ENSG00000133424,LARGE1,-0.045025729,0.474860351
ENSG00000155506,LARP1,-0.00740375,0.867115471
ENSG00000138709,LARP1B,0.178292203,0.038020233
ENSG00000161813,LARP4,0.217030883,0.017684256
ENSG00000107929,LARP4B,0.030288456,0.416648543
ENSG00000166173,LARP6,-0.089982441,0.322078297
ENSG00000174720,LARP7,0.159853698,0.07208707
ENSG00000133706,LARS,0.180143878,0.013184495
ENSG00000011376,LARS2,-0.006893611,0.924223052
ENSG00000001497,LAS1L,-0.056431017,0.706960008
ENSG00000002834,LASP1,-0.088471806,0.04232918
ENSG00000086730,LAT2,-0.095132205,0.594428941
ENSG00000131023,LATS1,0.156514069,0.188110554
ENSG00000150457,LATS2,-0.08860647,0.653152479
ENSG00000204381,LAYN,-0.019872587,0.898287208
ENSG00000213626,LBH,-0.37818554,0.020219826
ENSG00000162194,LBHD1,-0.152995477,0.173483421
ENSG00000143815,LBR,0.156869513,0.032829477
ENSG00000135338,LCA5,0.255515394,0.06722034
ENSG00000157578,LCA5L,0.171585625,0.289926232
ENSG00000213398,LCAT,-0.396504931,0.005190326
ENSG00000172954,LCLAT1,0.127574034,0.121125654
ENSG00000205629,LCMT1,0.046357626,0.612669146
ENSG00000168806,LCMT2,0.033239645,0.620476458
ENSG00000184925,LCN12,-0.30441693,0.187818455
ENSG00000177984,LCN15,-0.212177922,0.429683463
ENSG00000214402,LCNL1,-0.219648799,0.422590832
ENSG00000196233,LCOR,0.191423503,0.020723656
ENSG00000178177,LCORL,0.23522766,0.022081419
ENSG00000136167,LCP1,0.33349475,0.134607687
ENSG00000043462,LCP2,0.151652147,0.212485563
ENSG00000118961,LDAH,0.153325003,0.051189038
ENSG00000198728,LDB1,-0.109576368,0.039531375
ENSG00000169744,LDB2,0.190729043,0.088408145
ENSG00000122367,LDB3,-0.0567282,0.720957085
ENSG00000134333,LDHA,0.281175808,0.030698057
ENSG00000166800,LDHAL6A,0.052633763,0.742715768
ENSG00000111716,LDHB,0.059262509,0.355874595
ENSG00000166816,LDHD,-0.299088564,0.008228771
ENSG00000130164,LDLR,0.403693836,0.033736077
ENSG00000179241,LDLRAD3,-0.049934162,0.651991127
ENSG00000168675,LDLRAD4,0.001783727,0.979911469
ENSG00000157978,LDLRAP1,-0.305594227,0.033754554
ENSG00000182195,LDOC1,-0.029773487,0.844887458
ENSG00000164406,LEAP2,0.060641684,0.733078938
ENSG00000138795,LEF1,-0.398956159,0.02124691
ENSG00000243709,LEFTY1,-0.18711151,0.267846914
ENSG00000161904,LEMD2,-0.098257333,0.257176809
ENSG00000174106,LEMD3,0.105309948,0.077133785
ENSG00000163352,LENEP,-0.013500197,0.956830937
ENSG00000105617,LENG1,-0.100610914,0.199879122
ENSG00000167615,LENG8,-0.215706659,0.181026965
ENSG00000275183,LENG9,-0.122488706,0.409984788
ENSG00000166477,LEO1,0.138592511,0.073963855
ENSG00000116678,LEPR,0.316994607,0.0118043
ENSG00000213625,LEPROT,0.07800195,0.451468219
ENSG00000104660,LEPROTL1,0.176106593,0.151866301
ENSG00000168924,LETM1,-0.137625309,0.005557948
ENSG00000165046,LETM2,0.118101264,0.244962801
ENSG00000050426,LETMD1,0.078561106,0.160577435
ENSG00000162398,LEXM,0.02781661,0.910203799
ENSG00000106003,LFNG,-0.339075746,0.085721693
ENSG00000100097,LGALS1,-0.190180026,0.079556007
ENSG00000100079,LGALS2,-0.185481269,0.478465892
ENSG00000131981,LGALS3,0.103822167,0.525489028
ENSG00000108679,LGALS3BP,-0.206900571,0.08919868
ENSG00000116977,LGALS8,0.271194412,0.008271185
ENSG00000168961,LGALS9,-0.209923404,0.199982504
ENSG00000119862,LGALSL,0.226749049,0.042113284
ENSG00000108231,LGI1,0.157915147,0.0799713
ENSG00000153012,LGI2,-0.083946661,0.602523645
ENSG00000168481,LGI3,-0.106980438,0.496674061
ENSG00000153902,LGI4,-0.102774272,0.388878241
ENSG00000100600,LGMN,0.097093647,0.24304594
ENSG00000205213,LGR4,0.066105977,0.533832811
ENSG00000139292,LGR5,0.055808095,0.741911872
ENSG00000104826,LHB,-0.124036702,0.658362371
ENSG00000182508,LHFPL1,-0.114869493,0.613383304
ENSG00000145685,LHFPL2,0.047032832,0.623664621
ENSG00000187416,LHFPL3,0.025323816,0.887927744
ENSG00000156959,LHFPL4,-0.08637501,0.138719896
ENSG00000197753,LHFPL5,0.013922515,0.892418131
ENSG00000183722,LHFPL6,-0.037395135,0.649952018
ENSG00000107902,LHPP,-0.213319325,0.05148876
ENSG00000106689,LHX2,-0.374501997,0.02032854
ENSG00000121454,LHX4,-0.020508932,0.881707307
ENSG00000106852,LHX6,-0.133390359,0.395121029
ENSG00000121897,LIAS,0.142847536,0.049076888
ENSG00000113594,LIFR,0.128922714,0.332065961
ENSG00000105486,LIG1,-0.117163375,0.088389322
ENSG00000005156,LIG3,0.0281013,0.405543148
ENSG00000174405,LIG4,0.325753174,0.015269242
ENSG00000104972,LILRB1,0.116839555,0.666492535
ENSG00000204577,LILRB3,-0.295988884,0.284461682
ENSG00000186818,LILRB4,0.024839672,0.934754889
ENSG00000050405,LIMA1,-0.02189767,0.864692406
ENSG00000064042,LIMCH1,0.025637852,0.694701238
ENSG00000144791,LIMD1,-0.143465828,0.232714231
ENSG00000136490,LIMD2,-0.267038567,0.085660638
ENSG00000203896,LIME1,-0.401199125,0.034609799
ENSG00000106683,LIMK1,-0.244097454,0.065060191
ENSG00000182541,LIMK2,0.3303698,0.016012957
ENSG00000169756,LIMS1,0.133328578,0.241684232
ENSG00000072163,LIMS2,-0.438079411,0.009699557
ENSG00000267796,LIN37,-0.028581269,0.790024596
ENSG00000205659,LIN52,0.063914093,0.154811092
ENSG00000189308,LIN54,0.177293187,0.011152881
ENSG00000111052,LIN7A,0.362774959,0.019647765
ENSG00000104863,LIN7B,-0.227342879,0.058005097
ENSG00000148943,LIN7C,0.265111069,0.00384045
ENSG00000183814,LIN9,0.301025788,0.009290867
ENSG00000263874,LINC00672,0.069796015,0.538733855
ENSG00000236383,LINC00854,-0.137262694,0.399183928
ENSG00000263715,LINC02210-CRHR1,0.286714359,0.094575378
ENSG00000169783,LINGO1,-0.234123613,0.026239534
ENSG00000174482,LINGO2,0.171617688,0.214802658
ENSG00000220008,LINGO3,-0.182099838,0.448468419
ENSG00000140471,LINS1,0.065490599,0.462666854
ENSG00000107798,LIPA,0.116644933,0.244544685
ENSG00000079435,LIPE,-0.179049416,0.072133907
ENSG00000163898,LIPH,-0.06090064,0.628616604
ENSG00000144182,LIPT1,0.079550143,0.426946156
ENSG00000175536,LIPT2,0.059897528,0.692782921
ENSG00000189067,LITAF,0.160546668,0.225233551
ENSG00000145721,LIX1,0.182155504,0.156290805
ENSG00000271601,LIX1L,-0.053813163,0.603630025
ENSG00000171695,LKAAEAR1,-0.403613577,0.034242868
ENSG00000165131,LLCFC1,-0.217580576,0.401337229
ENSG00000131899,LLGL1,-0.292891261,0.012337776
ENSG00000073350,LLGL2,-0.323664875,0.038375246
ENSG00000139233,LLPH,0.098474924,0.144975856
ENSG00000074695,LMAN1,0.207933545,0.01005636
ENSG00000169223,LMAN2,-0.077184514,0.219225214
ENSG00000114988,LMAN2L,0.016055787,0.801921147
ENSG00000105983,LMBR1,0.107674152,0.386841737
ENSG00000139636,LMBR1L,-0.06588187,0.531707337
ENSG00000168216,LMBRD1,0.220846942,0.124109278
ENSG00000164187,LMBRD2,0.36924854,0.014630439
ENSG00000071282,LMCD1,-0.353599539,0.108833444
ENSG00000103227,LMF1,-0.275258126,0.00721273
ENSG00000100258,LMF2,-0.271904857,0.033097783
ENSG00000185621,LMLN,0.086435734,0.175325442
ENSG00000160789,LMNA,-0.051780537,0.743054227
ENSG00000113368,LMNB1,0.192658829,0.013420574
ENSG00000176619,LMNB2,-0.222939567,0.005826754
ENSG00000185522,LMNTD2,-0.320831891,0.211200276
ENSG00000166407,LMO1,-0.027797079,0.855044039
ENSG00000135363,LMO2,-0.321168839,0.028226137
ENSG00000048540,LMO3,0.268334121,0.030376785
ENSG00000143013,LMO4,0.070132409,0.563381349
ENSG00000136153,LMO7,0.198538838,0.016086683
ENSG00000163431,LMOD1,0.23323204,0.336882586
ENSG00000164715,LMTK2,0.010900442,0.941344746
ENSG00000142235,LMTK3,-0.216544106,0.021004247
ENSG00000206535,LNP1,0.094509977,0.434648137
ENSG00000113441,LNPEP,0.302453132,0.004947268
ENSG00000144320,LNPK,0.207373142,0.03223774
ENSG00000072201,LNX1,0.049282219,0.710451312
ENSG00000139517,LNX2,0.119217381,0.067810091
ENSG00000196365,LONP1,-0.215556982,0.003334553
ENSG00000102910,LONP2,0.113485611,0.015341536
ENSG00000154359,LONRF1,0.067954175,0.589319449
ENSG00000170500,LONRF2,0.11868754,0.232837002
ENSG00000175556,LONRF3,-0.078877675,0.669833068
ENSG00000203782,LOR,-0.405508647,0.053276135
ENSG00000113083,LOX,0.616385543,0.000245475
ENSG00000167210,LOXHD1,-0.186577265,0.484095163
ENSG00000129038,LOXL1,-0.101800171,0.520740631
ENSG00000134013,LOXL2,0.120330567,0.483551628
ENSG00000115318,LOXL3,-0.230738168,0.026807958
ENSG00000138131,LOXL4,0.020573867,0.893739064
ENSG00000198121,LPAR1,-0.317613382,0.158397752
ENSG00000064547,LPAR2,-0.179279692,0.258262246
ENSG00000171517,LPAR3,-0.038872645,0.877130039
ENSG00000184574,LPAR5,-0.347504973,0.16509534
ENSG00000139679,LPAR6,0.091034378,0.46716454
ENSG00000153395,LPCAT1,-0.093155106,0.035253776
ENSG00000087253,LPCAT2,0.185306992,0.335904291
ENSG00000111684,LPCAT3,0.100387385,0.122452888
ENSG00000176454,LPCAT4,-0.111474126,0.301429212
ENSG00000123684,LPGAT1,0.18535333,0.094514172
ENSG00000134324,LPIN1,0.001485449,0.980673866
ENSG00000101577,LPIN2,-0.006768516,0.889496682
ENSG00000132793,LPIN3,-0.068587736,0.742627574
ENSG00000175445,LPL,0.172689856,0.589642824
ENSG00000145012,LPP,0.20909469,0.16509534
ENSG00000110031,LPXN,-0.139201746,0.01921502
ENSG00000121207,LRAT,0.109984794,0.546374428
ENSG00000198589,LRBA,0.114016338,0.128637129
ENSG00000136141,LRCH1,0.022863039,0.79235265
ENSG00000130224,LRCH2,0.242946915,0.063064273
ENSG00000186001,LRCH3,0.016728726,0.803253205
ENSG00000077454,LRCH4,-0.325323126,0.05148876
ENSG00000128011,LRFN1,-0.23458005,0.017176289
ENSG00000156564,LRFN2,-0.155823507,0.169193452
ENSG00000126243,LRFN3,-0.254374307,0.00713629
ENSG00000173621,LRFN4,-0.386117972,0.006477893
ENSG00000165379,LRFN5,0.227883078,0.017256708
ENSG00000155530,LRGUK,-0.031082424,0.835205308
ENSG00000121931,LRIF1,0.272381057,0.042095352
ENSG00000144749,LRIG1,-0.084756867,0.551249689
ENSG00000198799,LRIG2,0.066914173,0.24002591
ENSG00000139263,LRIG3,0.10340999,0.332350377
ENSG00000183423,LRIT3,-0.153403144,0.241575492
ENSG00000148655,LRMDA,0.02028247,0.902547804
ENSG00000118308,LRMP,0.249049747,0.033018067
ENSG00000123384,LRP1,-0.196457183,0.005163383
ENSG00000197324,LRP10,-0.104666373,0.510973892
ENSG00000120256,LRP11,0.164622811,0.23948733
ENSG00000147650,LRP12,0.222052561,0.105207379
ENSG00000168702,LRP1B,0.228897738,0.00698088
ENSG00000081479,LRP2,-0.041465166,0.843732043
ENSG00000109771,LRP2BP,0.106600126,0.386297616
ENSG00000130881,LRP3,-0.388918691,0.004111848
ENSG00000134569,LRP4,-0.2264636,0.116221974
ENSG00000162337,LRP5,-0.352446422,0.021783364
ENSG00000100068,LRP5L,-0.315209983,0.03109747
ENSG00000070018,LRP6,0.014730578,0.849934954
ENSG00000157193,LRP8,-0.136308438,0.033034262
ENSG00000163956,LRPAP1,-0.071483864,0.345365387
ENSG00000138095,LRPPRC,0.24921676,0.029943875
ENSG00000137269,LRRC1,0.07750339,0.597358924
ENSG00000204950,LRRC10B,-0.028188964,0.874255165
ENSG00000160959,LRRC14,-0.262278183,0.035174157
ENSG00000128606,LRRC17,-0.072513484,0.644406785
ENSG00000163827,LRRC2,0.209996981,0.183151787
ENSG00000172731,LRRC20,-0.154993503,0.029994296
ENSG00000010626,LRRC23,-0.021787179,0.746599852
ENSG00000148814,LRRC27,-0.138063833,0.009678626
ENSG00000168904,LRRC28,0.120136321,0.096493535
ENSG00000125122,LRRC29,-0.403652954,0.003092438
ENSG00000160233,LRRC3,-0.102257573,0.48980249
ENSG00000137507,LRRC32,0.299307329,0.182868614
ENSG00000171757,LRRC34,0.211365285,0.021925067
ENSG00000176681,LRRC37A,0.243279143,0.23948733
ENSG00000238083,LRRC37A2,0.397850555,0.062788767
ENSG00000176809,LRRC37A3,-0.077096467,0.520162568
ENSG00000185158,LRRC37B,-0.023758953,0.789469844
ENSG00000162494,LRRC38,0.125923383,0.638225583
ENSG00000122477,LRRC39,0.050367233,0.672881645
ENSG00000179796,LRRC3B,-0.095501957,0.372576092
ENSG00000128594,LRRC4,-0.132839114,0.281166402
ENSG00000066557,LRRC40,0.340963594,0.010282297
ENSG00000132128,LRRC41,-0.055794551,0.140920601
ENSG00000116212,LRRC42,0.005871392,0.921367041
ENSG00000158113,LRRC43,-0.06481745,0.48536963
ENSG00000169683,LRRC45,-0.353353754,0.008983564
ENSG00000141294,LRRC46,-0.185483756,0.214006076
ENSG00000130764,LRRC47,-0.091894708,0.147425073
ENSG00000137821,LRRC49,0.175122749,0.032836066
ENSG00000131409,LRRC4B,-0.240250076,0.015341536
ENSG00000148948,LRRC4C,0.202781218,0.017051055
ENSG00000162621,LRRC53,0.081045558,0.723078822
ENSG00000183908,LRRC55,0.128022895,0.290647718
ENSG00000161328,LRRC56,-0.193534609,0.152673656
ENSG00000180979,LRRC57,0.156227906,0.016873579
ENSG00000163428,LRRC58,0.169117253,0.043128914
ENSG00000108829,LRRC59,-0.022166186,0.752911479
ENSG00000129295,LRRC6,0.095683289,0.444596208
ENSG00000127399,LRRC61,-0.157709708,0.2202919
ENSG00000173988,LRRC63,-0.032566496,0.859169307
ENSG00000188993,LRRC66,-0.057622726,0.723273681
ENSG00000033122,LRRC7,0.226450889,0.022422061
ENSG00000160838,LRRC71,0.129467849,0.538733855
ENSG00000204052,LRRC73,-0.302403159,0.010896911
ENSG00000181350,LRRC75A,-0.189266375,0.017192736
ENSG00000178026,LRRC75B,-0.310736313,0.010115199
ENSG00000136802,LRRC8A,-0.18570154,0.254601811
ENSG00000197147,LRRC8B,0.202794219,0.092861141
ENSG00000171488,LRRC8C,0.088564414,0.314345026
ENSG00000171492,LRRC8D,0.113857822,0.173113223
ENSG00000131951,LRRC9,0.229618822,0.156152427
ENSG00000133739,LRRCC1,0.198461008,0.218446384
ENSG00000124831,LRRFIP1,0.075722931,0.395121029
ENSG00000093167,LRRFIP2,0.081870514,0.245698074
ENSG00000133640,LRRIQ1,0.181340998,0.322384828
ENSG00000154237,LRRK1,-0.103215118,0.246320778
ENSG00000188906,LRRK2,0.242543207,0.018945075
ENSG00000175928,LRRN1,-0.039183303,0.68689607
ENSG00000170382,LRRN2,-0.181069243,0.006913736
ENSG00000173114,LRRN3,0.20670441,0.215458521
ENSG00000125872,LRRN4,-0.164493784,0.397612204
ENSG00000177363,LRRN4CL,-0.245132,0.124080517
ENSG00000162951,LRRTM1,-0.131183952,0.086466372
ENSG00000146006,LRRTM2,0.332809425,0.017504894
ENSG00000198739,LRRTM3,0.170762733,0.081637211
ENSG00000176204,LRRTM4,0.187848194,0.094170724
ENSG00000148356,LRSAM1,-0.100345048,0.388302745
ENSG00000144771,LRTM1,0.135591526,0.336664115
ENSG00000166159,LRTM2,-0.24226265,0.013048052
ENSG00000184154,LRTOMT,-0.025542522,0.798994519
ENSG00000161036,LRWD1,-0.238062543,0.04107152
ENSG00000185565,LSAMP,0.227588631,0.008633128
ENSG00000041802,LSG1,0.049077451,0.373869126
